Running: rez env usd-24.08 -- usdrecord --camera /root/camera01/GEO/renderCam_hrc/renderCam_buffer/renderCam_srt/renderCam --renderer "Prman" --purposes render   scenes/ALab/ALab/entry.usda "renderers/Prman/entry.jpg"
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/toy_box02/render_high/texture/look_surfacing_toy_box02_render_high_texture/toy_box02_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/toy_box02_0001/proto_toy_box02_lid_M_geo_id1 Shader: /__Prototype_200/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/toy_box02/render_high/texture/look_surfacing_toy_box02_render_high_texture/toy_box02_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/toy_box02_0001/proto_toy_box02_lid_M_geo_id1 Shader: /__Prototype_200/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/toy_box02/render_high/texture/look_surfacing_toy_box02_render_high_texture/toy_box02_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/toy_box02_0001/proto_toy_box02_lid_M_geo_id1 Shader: /__Prototype_200/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/toy_box02/render_high/texture/look_surfacing_toy_box02_render_high_texture/toy_box02_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/toy_box02_0001/proto_toy_box02_lid_M_geo_id1 Shader: /__Prototype_200/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_tranformer02/render_high/texture/look_surfacing_proc_dev_circuit_tranformer02_render_high_texture/proc_dev_circuit_tranformer02_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_tranformer02_0003/proto_cover_M_geo_id0 Shader: /__Prototype_355/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/lab_remi_body01/render_high/texture/look_surfacing_lab_remi_body01_render_high_texture/lab_remi_body01_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/remi/body_M_hrc/GEO/body_M_hrc/capacitor_M_hrc/capaBody_M_geo Shader: /root/remi/body_M_hrc/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/lab_remi_body01/render_high/texture/look_surfacing_lab_remi_body01_render_high_texture/lab_remi_body01_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/remi/body_M_hrc/GEO/body_M_hrc/capacitor_M_hrc/capaBody_M_geo Shader: /root/remi/body_M_hrc/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/lab_remi_body01/render_high/texture/look_surfacing_lab_remi_body01_render_high_texture/lab_remi_body01_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/remi/body_M_hrc/GEO/body_M_hrc/capacitor_M_hrc/capaBody_M_geo Shader: /root/remi/body_M_hrc/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/lab_remi_body01/render_high/texture/look_surfacing_lab_remi_body01_render_high_texture/lab_remi_body01_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/remi/body_M_hrc/GEO/body_M_hrc/capacitor_M_hrc/capaBody_M_geo Shader: /root/remi/body_M_hrc/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/furniture_blackboard01/render_high/texture/look_surfacing_furniture_blackboard01_render_high_texture/furniture_blackboard01_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/furniture_blackboard01_0001/proto_board01_M_geo_id0 Shader: /__Prototype_226/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/furniture_blackboard01/render_high/texture/look_surfacing_furniture_blackboard01_render_high_texture/furniture_blackboard01_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/furniture_blackboard01_0001/proto_board01_M_geo_id0 Shader: /__Prototype_226/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/furniture_blackboard01/render_high/texture/look_surfacing_furniture_blackboard01_render_high_texture/furniture_blackboard01_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/furniture_blackboard01_0001/proto_board01_M_geo_id0 Shader: /__Prototype_226/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/furniture_blackboard01/render_high/texture/look_surfacing_furniture_blackboard01_render_high_texture/furniture_blackboard01_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/furniture_blackboard01_0001/proto_board01_M_geo_id0 Shader: /__Prototype_226/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/structure_wall_front01/render_high/texture/look_surfacing_structure_wall_front01_render_high_texture/structure_wall_front01_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_structure01_0001/wall01/structure_wall_front01_0001/proto_panels_M_front_geo_id4 Shader: /__Prototype_4/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_wire_spool05/render_high/texture/look_surfacing_electronics_wire_spool05_render_high_texture/electronics_wire_spool05_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/electronics_wire_spool05_0001/proto_wire_M_geo_id1 Shader: /__Prototype_306/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_wire_spool05/render_high/texture/look_surfacing_electronics_wire_spool05_render_high_texture/electronics_wire_spool05_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/electronics_wire_spool05_0001/proto_wire_M_geo_id1 Shader: /__Prototype_306/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_wire_spool05/render_high/texture/look_surfacing_electronics_wire_spool05_render_high_texture/electronics_wire_spool05_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/electronics_wire_spool05_0001/proto_wire_M_geo_id1 Shader: /__Prototype_306/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_wire_spool05/render_high/texture/look_surfacing_electronics_wire_spool05_render_high_texture/electronics_wire_spool05_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/electronics_wire_spool05_0001/proto_wire_M_geo_id1 Shader: /__Prototype_306/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/structure_wall_left01/render_high/texture/look_surfacing_structure_wall_left01_render_high_texture/structure_wall_left01_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_structure01_0001/wall04/structure_wall_left01_0001/proto_panels_L_geo_id4 Shader: /__Prototype_99/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_thumb_tack01/render_high/texture/look_surfacing_decor_thumb_tack01_render_high_texture/decor_thumb_tack01_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/shelf01/decor_thumb_tack01_0001/proto_pin_M_geo_id0 Shader: /__Prototype_339/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/structure_wall_fibro02/render_high/texture/look_surfacing_structure_wall_fibro02_render_high_texture/structure_wall_fibro02_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_structure01_0001/wall03/structure_wall_fibro02_0001/proto_wall_M_geo_id1 Shader: /__Prototype_350/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/structure_base01/render_high/texture/look_surfacing_structure_base01_render_high_texture/structure_base01_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_structure01_0001/structure_base01_0001/GEO/concrete_M_hrc/lab_M_hrc/lab05_M_geo Shader: /root/alab_set01/lab_structure01_0001/structure_base01_0001/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/structure_roof/render_high/texture/look_surfacing_structure_roof_render_high_texture/structure_roof_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_structure01_0001/structure_roof_0001/proto_bames_M_geo_id3 Shader: /__Prototype_266/MATERIAL/usd_full/full_generic_material_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/structure_roof/render_high/texture/look_surfacing_structure_roof_render_high_texture/structure_roof_opacity.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_structure01_0001/structure_roof_0001/proto_bames_M_geo_id3 Shader: /__Prototype_266/MATERIAL/usd_full/full_generic_material_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/furniture_workbench01/render_high/texture/look_surfacing_furniture_workbench01_render_high_texture/furniture_workbench01_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/workbench01/furniture_workbench01_0001/proto_counter01_M_geo_id3 Shader: /__Prototype_313/MATERIAL/usd_full/full_generic_material_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/furniture_workbench01/render_high/texture/look_surfacing_furniture_workbench01_render_high_texture/furniture_workbench01_opacity.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/workbench01/furniture_workbench01_0001/proto_counter01_M_geo_id3 Shader: /__Prototype_313/MATERIAL/usd_full/full_generic_material_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_macrame_hangar01/render_high/texture/look_surfacing_decor_macrame_hangar01_render_high_texture/decor_macrame_hangar01_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_hydrophonics01_0001/hanging_plant01/decor_macrame_hangar01_0001/proto_up_M_geo_id1 Shader: /__Prototype_265/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
